area,func,label,w,mean_t_logged,mean_t,stranded_pop,total_pop
ITF,LINEAR,row,0.073841,1.4889,1.4889,0.0,13316894.0
ITF,LINEAR,row,0.077111,1.5360,1.5360,0.0,13316894.0
ITF,LINEAR,row,0.08409,1.6253,1.6253,0.0,13316894.0
ITF,LINEAR,row,0.1,1.8211,1.8211,1.0,13316894.0
ITF,LINEAR,row,0.10905,1.9210,1.9212,19.0,13316894.0
ITF,LINEAR,row,0.11388,1.9848,1.9849,19.0,13316894.0
ITF,LINEAR,row,0.11637,2.0177,2.0179,19.0,13316894.0
ITF,LINEAR,row,0.11892,2.0468,2.0470,19.0,13316894.0
ITF,LINEAR,row,0.14142,2.2723,2.2727,43.0,13316894.0
ITF,LINEAR,row,0.2,2.8166,2.8190,259.0,13316894.0
ITF,LINEAR,row,0.5,4.4459,5.5429,121737.0,13316894.0
ITF,LINEAR,row,1,5.2165,10.4202,577469.0,13316894.0
ITF,LINEAR,row,2,5.6688,15.3265,1071754.0,13316894.0
ITF,LINEAR,row,5,6.4377,15.8131,1040423.0,13316894.0
ITF,LINEAR,S1,,,1.4529,0.0,13316894.0
ITF,LINEAR,S2,,,2.0179,19.0,13316894.0
ITF,LOGISTIC,row,0.0001,0.4110,0.4110,0.0,13316894.0
ITF,LOGISTIC,row,0.0002,0.6621,0.6621,0.0,13316894.0
ITF,LOGISTIC,row,0.0005,1.1921,1.1921,0.0,13316894.0
ITF,LOGISTIC,row,0.0005946,1.3384,1.3384,0.0,13316894.0
ITF,LOGISTIC,row,0.00064842,1.4115,1.4116,0.0,13316894.0
ITF,LOGISTIC,row,0.00067713,1.4459,1.4459,0.0,13316894.0
ITF,LOGISTIC,row,0.00069195,1.4639,1.4639,0.0,13316894.0
ITF,LOGISTIC,row,0.00070711,1.4849,1.4849,0.0,13316894.0
ITF,LOGISTIC,row,0.001,1.8504,1.8504,1.0,13316894.0
ITF,LOGISTIC,row,0.0010905,1.9542,1.9543,19.0,13316894.0
ITF,LOGISTIC,row,0.0011388,2.0057,2.0058,19.0,13316894.0
ITF,LOGISTIC,row,0.0011637,2.0334,2.0335,19.0,13316894.0
ITF,LOGISTIC,row,0.0011892,2.0583,2.0588,52.0,13316894.0
ITF,LOGISTIC,row,0.0014142,2.3074,2.3079,55.0,13316894.0
ITF,LOGISTIC,row,0.002,2.7989,2.8006,188.0,13316894.0
ITF,LOGISTIC,row,0.005,4.3602,4.8030,49137.0,13316894.0
ITF,LOGISTIC,row,0.01,5.1744,9.4034,469307.0,13316894.0
ITF,LOGISTIC,row,0.02,5.5484,14.9225,1040275.0,13316894.0
ITF,LOGISTIC,row,0.05,6.3512,18.4384,1341366.0,13316894.0
ITF,LOGISTIC,row,0.1,6.1813,23.4332,1914518.0,13316894.0
ITF,LOGISTIC,row,0.2,4.9871,39.1383,3789895.0,13316894.0
ITF,LOGISTIC,row,0.5,1.5458,92.0369,10042178.0,13316894.0
ITF,LOGISTIC,S1,,,1.4639,0.0,13316894.0
ITF,LOGISTIC,S2,,,2.0335,19.0,13316894.0
ITG,LINEAR,row,0.0001,0.1224,0.1224,0.0,6279743.0
ITG,LINEAR,row,0.0002,0.1224,0.1224,0.0,6279743.0
ITG,LINEAR,row,0.0005,0.1224,0.1224,0.0,6279743.0
ITG,LINEAR,row,0.001,0.1225,0.1225,0.0,6279743.0
ITG,LINEAR,row,0.002,0.1290,0.1290,0.0,6279743.0
ITG,LINEAR,row,0.005,0.1953,0.1953,0.0,6279743.0
ITG,LINEAR,row,0.01,0.3073,0.3073,0.0,6279743.0
ITG,LINEAR,row,0.02,0.5152,0.5152,0.0,6279743.0
ITG,LINEAR,row,0.05,1.0137,1.0137,0.0,6279743.0
ITG,LINEAR,row,0.070711,1.2924,1.2924,0.0,6279743.0
ITG,LINEAR,row,0.077111,1.3689,1.3689,0.0,6279743.0
ITG,LINEAR,row,0.080525,1.4041,1.4041,0.0,6279743.0
ITG,LINEAR,row,0.081401,1.4195,1.4195,0.0,6279743.0
ITG,LINEAR,row,0.082288,1.4286,1.4286,0.0,6279743.0
ITG,LINEAR,row,0.08409,1.4617,1.4617,0.0,6279743.0
ITG,LINEAR,row,0.1,1.6693,1.6694,6.0,6279743.0
ITG,LINEAR,row,0.11892,1.8807,1.8825,92.0,6279743.0
ITG,LINEAR,row,0.12968,1.9976,1.9993,90.0,6279743.0
ITG,LINEAR,row,0.1311,2.0038,2.0055,90.0,6279743.0
ITG,LINEAR,row,0.13252,2.0250,2.0269,97.0,6279743.0
ITG,LINEAR,row,0.13543,2.0634,2.0652,97.0,6279743.0
ITG,LINEAR,row,0.14142,2.0986,2.1003,90.0,6279743.0
ITG,LINEAR,row,0.2,2.5647,2.5676,151.0,6279743.0
ITG,LINEAR,row,0.5,4.4969,4.5279,1624.0,6279743.0
ITG,LINEAR,row,1,5.9542,7.4424,77877.0,6279743.0
ITG,LINEAR,row,2,6.7840,9.4287,138400.0,6279743.0
ITG,LINEAR,row,5,7.7121,13.6857,312606.0,6279743.0
ITG,LINEAR,S1,,,1.4195,0.0,6279743.0
ITG,LINEAR,S2,,,2.0055,90.0,6279743.0
ITG,LOGISTIC,row,0.0001,0.3368,0.3368,0.0,6279743.0
ITG,LOGISTIC,row,0.0002,0.5500,0.5500,0.0,6279743.0
ITG,LOGISTIC,row,0.0005,1.0750,1.0750,0.0,6279743.0
ITG,LOGISTIC,row,0.00070711,1.3402,1.3402,0.0,6279743.0
ITG,LOGISTIC,row,0.00077111,1.4285,1.4285,0.0,6279743.0
ITG,LOGISTIC,row,0.0008409,1.5075,1.5091,86.0,6279743.0
ITG,LOGISTIC,row,0.001,1.7076,1.7092,86.0,6279743.0
ITG,LOGISTIC,row,0.0011892,1.9041,1.9059,92.0,6279743.0
ITG,LOGISTIC,row,0.0012968,2.0162,2.0178,86.0,6279743.0
ITG,LOGISTIC,row,0.0013252,2.0446,2.0462,86.0,6279743.0
ITG,LOGISTIC,row,0.0013543,2.0716,2.0732,86.0,6279743.0
ITG,LOGISTIC,row,0.0014142,2.1034,2.1053,97.0,6279743.0
ITG,LOGISTIC,row,0.002,2.5874,2.5901,143.0,6279743.0
ITG,LOGISTIC,row,0.005,4.3164,4.3507,1793.0,6279743.0
ITG,LOGISTIC,row,0.01,5.5943,6.0631,24536.0,6279743.0
ITG,LOGISTIC,row,0.02,6.4733,8.7878,121121.0,6279743.0
ITG,LOGISTIC,row,0.05,7.3939,12.6403,274550.0,6279743.0
ITG,LOGISTIC,row,0.1,7.2794,20.1606,674086.0,6279743.0
ITG,LOGISTIC,row,0.2,6.1384,36.0201,1563745.0,6279743.0
ITG,LOGISTIC,row,0.5,1.8962,88.9578,4556040.0,6279743.0
ITG,LOGISTIC,S1,,,1.4285,0.0,6279743.0
ITG,LOGISTIC,S2,,,2.0462,86.0,6279743.0
ITH,LINEAR,row,0.0001,0.1400,0.1400,0.0,11518285.0
ITH,LINEAR,row,0.0002,0.1400,0.1400,0.0,11518285.0
ITH,LINEAR,row,0.0005,0.1400,0.1400,0.0,11518285.0
ITH,LINEAR,row,0.001,0.1404,0.1404,0.0,11518285.0
ITH,LINEAR,row,0.002,0.1631,0.1631,0.0,11518285.0
ITH,LINEAR,row,0.005,0.3152,0.3152,0.0,11518285.0
ITH,LINEAR,row,0.01,0.5464,0.5464,0.0,11518285.0
ITH,LINEAR,row,0.02,0.9173,0.9173,0.0,11518285.0
ITH,LINEAR,row,0.05,1.7214,1.7214,0.0,11518285.0
ITH,LINEAR,row,0.070711,2.1435,2.1435,0.0,11518285.0
ITH,LINEAR,row,0.073841,2.2007,2.2006,0.0,11518285.0
ITH,LINEAR,row,0.074645,2.2193,2.2193,0.0,11518285.0
ITH,LINEAR,row,0.075051,2.2271,2.2271,0.0,11518285.0
ITH,LINEAR,row,0.075458,2.2317,2.2317,0.0,11518285.0
ITH,LINEAR,row,0.077111,2.2622,2.2622,0.0,11518285.0
ITH,LINEAR,row,0.08409,2.3919,2.3919,0.0,11518285.0
ITH,LINEAR,row,0.1,2.6441,2.6441,0.0,11518285.0
ITH,LINEAR,row,0.10443,2.7296,2.7296,0.0,11518285.0
ITH,LINEAR,row,0.10671,2.7665,2.7665,0.0,11518285.0
ITH,LINEAR,row,0.10788,2.7814,2.7814,5.0,11518285.0
ITH,LINEAR,row,0.10905,2.7926,2.7927,5.0,11518285.0
ITH,LINEAR,row,0.11892,2.9220,2.9221,5.0,11518285.0
ITH,LINEAR,row,0.14142,3.2047,3.2047,5.0,11518285.0
ITH,LINEAR,row,0.2,3.8414,3.8418,42.0,11518285.0
ITH,LINEAR,row,0.5,5.2521,8.5983,321185.0,11518285.0
ITH,LINEAR,S1,,,2.2271,0.0,11518285.0
ITH,LINEAR,S2,,,2.7814,5.0,11518285.0
ITH,LOGISTIC,row,0.0001,0.6065,0.6065,0.0,11518285.0
ITH,LOGISTIC,row,0.0002,1.0018,1.0018,0.0,11518285.0
ITH,LOGISTIC,row,0.0005,1.8113,1.8112,0.0,11518285.0
ITH,LOGISTIC,row,0.00070711,2.2107,2.2107,0.0,11518285.0
ITH,LOGISTIC,row,0.00072259,2.2407,2.2407,0.0,11518285.0
ITH,LOGISTIC,row,0.00073841,2.2713,2.2713,0.0,11518285.0
ITH,LOGISTIC,row,0.00077111,2.3360,2.3360,0.0,11518285.0
ITH,LOGISTIC,row,0.0008409,2.4416,2.4416,0.0,11518285.0
ITH,LOGISTIC,row,0.001,2.7075,2.7075,0.0,11518285.0
ITH,LOGISTIC,row,0.0010905,2.8250,2.8250,0.0,11518285.0
ITH,LOGISTIC,row,0.0011892,2.9571,2.9571,5.0,11518285.0
ITH,LOGISTIC,row,0.0014142,3.2263,3.2264,5.0,11518285.0
ITH,LOGISTIC,row,0.002,3.8098,3.8103,42.0,11518285.0
ITH,LOGISTIC,row,0.005,5.1960,7.4777,219015.0,11518285.0
ITH,LOGISTIC,S1,,,2.2407,0.0,11518285.0
ITH,LOGISTIC,S2,,,2.8250,0.0,11518285.0
ITI,LINEAR,row,0.0001,0.1472,0.1472,0.0,11691519.0
ITI,LINEAR,row,0.0002,0.1472,0.1472,0.0,11691519.0
ITI,LINEAR,row,0.0005,0.1473,0.1473,0.0,11691519.0
ITI,LINEAR,row,0.001,0.1475,0.1475,0.0,11691519.0
ITI,LINEAR,row,0.002,0.1627,0.1627,0.0,11691519.0
ITI,LINEAR,row,0.005,0.2836,0.2836,0.0,11691519.0
ITI,LINEAR,row,0.01,0.4715,0.4715,0.0,11691519.0
ITI,LINEAR,row,0.02,0.7661,0.7661,0.0,11691519.0
ITI,LINEAR,row,0.05,1.3841,1.3841,0.0,11691519.0
ITI,LINEAR,row,0.070711,1.7185,1.7185,0.0,11691519.0
ITI,LINEAR,row,0.073841,1.7623,1.7623,0.0,11691519.0
ITI,LINEAR,row,0.075458,1.7898,1.7898,0.0,11691519.0
ITI,LINEAR,row,0.077111,1.8173,1.8173,0.0,11691519.0
ITI,LINEAR,row,0.08409,1.9245,1.9245,0.0,11691519.0
ITI,LINEAR,row,0.1,2.1389,2.1389,0.0,11691519.0
ITI,LINEAR,row,0.10905,2.2416,2.2416,0.0,11691519.0
ITI,LINEAR,row,0.11388,2.3019,2.3019,0.0,11691519.0
ITI,LINEAR,row,0.11512,2.3155,2.3155,0.0,11691519.0
ITI,LINEAR,row,0.11637,2.3305,2.3306,10.0,11691519.0
ITI,LINEAR,row,0.11892,2.3506,2.3507,10.0,11691519.0
ITI,LINEAR,row,0.14142,2.6096,2.6111,144.0,11691519.0
ITI,LINEAR,row,0.2,3.1641,3.1658,162.0,11691519.0
ITI,LINEAR,row,0.5,4.6534,6.2822,158692.0,11691519.0
ITI,LINEAR,S1,,,1.7898,0.0,11691519.0
ITI,LINEAR,S2,,,2.3155,0.0,11691519.0
ITI,LOGISTIC,row,0.0001,0.5188,0.5188,0.0,11691519.0
ITI,LOGISTIC,row,0.0002,0.8186,0.8186,0.0,11691519.0
ITI,LOGISTIC,row,0.0005,1.4404,1.4404,0.0,11691519.0
ITI,LOGISTIC,row,0.00070711,1.7871,1.7871,0.0,11691519.0
ITI,LOGISTIC,row,0.00072259,1.8074,1.8074,0.0,11691519.0
ITI,LOGISTIC,row,0.00073841,1.8308,1.8308,0.0,11691519.0
ITI,LOGISTIC,row,0.00077111,1.8772,1.8772,0.0,11691519.0
ITI,LOGISTIC,row,0.0008409,1.9715,1.9715,0.0,11691519.0
ITI,LOGISTIC,row,0.001,2.1660,2.1670,103.0,11691519.0
ITI,LOGISTIC,row,0.0010905,2.2878,2.2889,103.0,11691519.0
ITI,LOGISTIC,row,0.0011388,2.3357,2.3368,105.0,11691519.0
ITI,LOGISTIC,row,0.0011892,2.4078,2.4089,105.0,11691519.0
ITI,LOGISTIC,row,0.0014142,2.6330,2.6342,123.0,11691519.0
ITI,LOGISTIC,row,0.002,3.1901,3.1923,220.0,11691519.0
ITI,LOGISTIC,row,0.005,4.7150,5.5477,81134.0,11691519.0
ITI,LOGISTIC,row,0.01,5.2113,11.9245,654062.0,11691519.0
ITI,LOGISTIC,S1,,,1.8074,0.0,11691519.0
ITI,LOGISTIC,S2,,,2.3368,105.0,11691519.0
Ireland,LINEAR,row,0.00015,0.7702,0.7702,0.0,4997217.0
Ireland,LINEAR,row,0.0003,0.7702,0.7702,0.0,4997217.0
Ireland,LINEAR,row,0.0007,0.7702,0.7702,0.0,4997217.0
Ireland,LINEAR,row,0.0015,0.7885,0.7885,0.0,4997217.0
Ireland,LINEAR,row,0.003,0.9041,0.9041,0.0,4997217.0
Ireland,LINEAR,row,0.007,1.1770,1.1770,0.0,4997217.0
Ireland,LINEAR,row,0.01,1.3245,1.3245,0.0,4997217.0
Ireland,LINEAR,row,0.015,1.5195,1.5195,0.0,4997217.0
Ireland,LINEAR,row,0.02,1.6717,1.6717,0.0,4997217.0
Ireland,LINEAR,row,0.03,1.9502,1.9502,0.0,4997217.0
Ireland,LINEAR,row,0.05,2.4042,2.4042,0.0,4997217.0
Ireland,LINEAR,row,0.07,2.8118,2.8118,0.0,4997217.0
Ireland,LINEAR,row,0.15,4.0042,4.0042,0.0,4997217.0
Ireland,LINEAR,row,0.2104,4.7157,4.7157,0.0,4997217.0
Ireland,LINEAR,row,0.22134,4.8272,4.8272,0.0,4997217.0
Ireland,LINEAR,row,0.24495,5.0932,5.0932,0.0,4997217.0
Ireland,LINEAR,row,0.3,5.5647,5.5647,0.0,4997217.0
Ireland,LINEAR,row,0.0001,0.7702,0.7702,0.0,4997217.0
Ireland,LINEAR,row,0.0002,0.7702,0.7702,0.0,4997217.0
Ireland,LINEAR,row,0.0005,0.7702,0.7702,0.0,4997217.0
Ireland,LINEAR,row,0.001,0.7715,0.7715,0.0,4997217.0
Ireland,LINEAR,row,0.002,0.8214,0.8214,0.0,4997217.0
Ireland,LINEAR,row,0.005,1.0518,1.0518,0.0,4997217.0
Ireland,LINEAR,row,0.1,3.3114,3.3114,0.0,4997217.0
Ireland,LINEAR,row,0.14142,3.8964,3.8964,0.0,4997217.0
Ireland,LINEAR,row,0.14296,3.9047,3.9047,0.0,4997217.0
Ireland,LINEAR,row,0.14452,3.9306,3.9306,0.0,4997217.0
Ireland,LINEAR,row,0.14768,3.9627,3.9627,0.0,4997217.0
Ireland,LINEAR,row,0.15422,4.0712,4.0712,0.0,4997217.0
Ireland,LINEAR,row,0.16818,4.2129,4.2129,0.0,4997217.0
Ireland,LINEAR,row,0.2,4.6123,4.6123,0.0,4997217.0
Ireland,LINEAR,row,0.20581,4.6695,4.6695,0.0,4997217.0
Ireland,LINEAR,row,0.20878,4.6862,4.6862,0.0,4997217.0
Ireland,LINEAR,row,0.21028,4.7115,4.7115,0.0,4997217.0
Ireland,LINEAR,row,0.21179,4.7238,4.7237,0.0,4997217.0
Ireland,LINEAR,row,0.22427,4.8625,4.8625,0.0,4997217.0
Ireland,LINEAR,row,0.25149,5.1430,5.1429,0.0,4997217.0
Ireland,LINEAR,row,0.31623,5.6773,5.6773,0.0,4997217.0
Ireland,LINEAR,row,0.5,6.7373,6.7413,167.0,4997217.0
Ireland,LINEAR,S1,,,3.9047,0.0,4997217.0
Ireland,LINEAR,S2,,,4.7115,0.0,4997217.0
Ireland,LOGISTIC,row,0.0001,1.3539,1.3539,0.0,4997217.0
Ireland,LOGISTIC,row,0.0002,1.6892,1.6892,0.0,4997217.0
Ireland,LOGISTIC,row,0.0005,2.4108,2.4108,0.0,4997217.0
Ireland,LOGISTIC,row,0.001,3.2706,3.2706,0.0,4997217.0
Ireland,LOGISTIC,row,0.01,7.3124,8.1801,36137.0,4997217.0
Ireland,LOGISTIC,row,0.2,7.6790,34.6299,1122328.0,4997217.0
Ireland,LOGISTIC,row,0.5,1.7474,93.6045,3825245.0,4997217.0
Ireland,LOGISTIC,row,0.0014142,3.7913,3.7913,0.0,4997217.0
Ireland,LOGISTIC,row,0.0014768,3.8824,3.8824,0.0,4997217.0
Ireland,LOGISTIC,row,0.0015092,3.9206,3.9206,0.0,4997217.0
Ireland,LOGISTIC,row,0.0015256,3.9510,3.9510,0.0,4997217.0
Ireland,LOGISTIC,row,0.0015339,3.9596,3.9596,0.0,4997217.0
Ireland,LOGISTIC,row,0.0015422,3.9702,3.9702,0.0,4997217.0
Ireland,LOGISTIC,row,0.0016818,4.1573,4.1573,0.0,4997217.0
Ireland,LOGISTIC,row,0.002,4.4452,4.4452,0.0,4997217.0
Ireland,LOGISTIC,row,0.0025149,4.9248,4.9262,56.0,4997217.0
Ireland,LOGISTIC,row,0.0026631,5.0424,5.0424,0.0,4997217.0
Ireland,LOGISTIC,row,0.0027015,5.0774,5.0774,0.0,4997217.0
Ireland,LOGISTIC,row,0.0027404,5.1142,5.1141,0.0,4997217.0
Ireland,LOGISTIC,row,0.0028201,5.1664,5.1663,0.0,4997217.0
Ireland,LOGISTIC,row,0.0031623,5.3384,5.3384,0.0,4997217.0
Ireland,LOGISTIC,row,0.005,6.1785,6.1805,87.0,4997217.0
Ireland,LOGISTIC,S1,,,3.9596,0.0,4997217.0
Ireland,LOGISTIC,S2,,,5.0774,0.0,4997217.0
Latvia,LINEAR,row,0.0001,0.8055,0.8055,0.0,1892123.0
Latvia,LINEAR,row,0.0002,0.8055,0.8055,0.0,1892123.0
Latvia,LINEAR,row,0.0005,0.8055,0.8055,0.0,1892123.0
Latvia,LINEAR,row,0.001,0.8057,0.8057,0.0,1892123.0
Latvia,LINEAR,row,0.002,0.8135,0.8135,0.0,1892123.0
Latvia,LINEAR,row,0.005,0.9179,0.9179,0.0,1892123.0
Latvia,LINEAR,row,0.01,1.1058,1.1058,0.0,1892123.0
Latvia,LINEAR,row,0.02,1.4661,1.4661,0.0,1892123.0
Latvia,LINEAR,row,0.05,2.3429,2.3429,0.0,1892123.0
Latvia,LINEAR,row,0.14142,3.9384,3.9387,5.0,1892123.0
Latvia,LINEAR,row,0.2,4.7072,4.7075,5.0,1892123.0
Latvia,LINEAR,row,0.5,6.6219,6.6429,332.0,1892123.0
Latvia,LINEAR,row,1,7.7986,8.1158,5000.0,1892123.0
Latvia,LINEAR,row,2,8.3053,9.3636,16686.0,1892123.0
Latvia,LINEAR,row,5,8.8504,12.4908,57401.0,1892123.0
Latvia,LINEAR,row,0.070711,2.8128,2.8128,0.0,1892123.0
Latvia,LINEAR,row,0.08409,3.0831,3.0831,0.0,1892123.0
Latvia,LINEAR,row,0.085931,3.1012,3.1012,0.0,1892123.0
Latvia,LINEAR,row,0.086398,3.1103,3.1103,0.0,1892123.0
Latvia,LINEAR,row,0.086867,3.1194,3.1194,0.0,1892123.0
Latvia,LINEAR,row,0.087813,3.1240,3.1240,0.0,1892123.0
Latvia,LINEAR,row,0.0917,3.1762,3.1762,0.0,1892123.0
Latvia,LINEAR,row,0.1,3.3527,3.3527,0.0,1892123.0
Latvia,LINEAR,row,0.11232,3.5213,3.5213,0.0,1892123.0
Latvia,LINEAR,row,0.12806,3.7677,3.7680,5.0,1892123.0
Latvia,LINEAR,row,0.13674,3.8645,3.8648,5.0,1892123.0
Latvia,LINEAR,row,0.1413,3.9384,3.9387,5.0,1892123.0
Latvia,LINEAR,row,0.14246,3.9533,3.9537,5.0,1892123.0
Latvia,LINEAR,row,0.14364,3.9914,3.9917,5.0,1892123.0
Latvia,LINEAR,row,0.14601,4.0221,4.0224,5.0,1892123.0
Latvia,LINEAR,S1,,,3.1103,0.0,1892123.0
Latvia,LINEAR,S2,,,3.9537,5.0,1892123.0
Latvia,LOGISTIC,row,0.0001,1.1364,1.1363,0.0,1892123.0
Latvia,LOGISTIC,row,0.0002,1.4732,1.4732,0.0,1892123.0
Latvia,LOGISTIC,row,0.0005,2.2512,2.2512,0.0,1892123.0
Latvia,LOGISTIC,row,0.001,3.1254,3.1254,0.0,1892123.0
Latvia,LOGISTIC,row,0.0021179,4.3974,4.3977,5.0,1892123.0
Latvia,LOGISTIC,row,0.0022427,4.4959,4.4962,5.0,1892123.0
Latvia,LOGISTIC,row,0.0025149,4.7820,4.7824,5.0,1892123.0
Latvia,LOGISTIC,row,0.0031623,5.2843,5.2846,5.0,1892123.0
Latvia,LOGISTIC,row,0.005,6.0963,6.1068,166.0,1892123.0
Latvia,LOGISTIC,row,0.01,7.2008,7.4219,3486.0,1892123.0
Latvia,LOGISTIC,row,0.02,7.9013,8.8812,15450.0,1892123.0
Latvia,LOGISTIC,row,0.05,8.0611,14.5574,102431.0,1892123.0
Latvia,LOGISTIC,row,0.1,6.8108,26.7348,314156.0,1892123.0
Latvia,LOGISTIC,row,0.2,4.8824,47.7632,676132.0,1892123.0
Latvia,LOGISTIC,row,0.5,0.5977,104.6767,1641085.0,1892123.0
Latvia,LOGISTIC,row,0.0010219,3.1553,3.1553,0.0,1892123.0
Latvia,LOGISTIC,row,0.0010274,3.1630,3.1630,0.0,1892123.0
Latvia,LOGISTIC,row,0.001033,3.1737,3.1737,0.0,1892123.0
Latvia,LOGISTIC,row,0.0010443,3.1773,3.1773,0.0,1892123.0
Latvia,LOGISTIC,row,0.0010905,3.2357,3.2357,0.0,1892123.0
Latvia,LOGISTIC,row,0.0011892,3.4127,3.4127,0.0,1892123.0
Latvia,LOGISTIC,row,0.0013357,3.5881,3.5881,0.0,1892123.0
Latvia,LOGISTIC,row,0.0014142,3.7086,3.7086,0.0,1892123.0
Latvia,LOGISTIC,row,0.0017364,4.0454,4.0457,5.0,1892123.0
Latvia,LOGISTIC,row,0.0019798,4.3253,4.3256,5.0,1892123.0
Latvia,LOGISTIC,row,0.002,4.3253,4.3256,5.0,1892123.0
Latvia,LOGISTIC,row,0.0020458,4.3503,4.3506,5.0,1892123.0
Latvia,LOGISTIC,row,0.002114,4.3974,4.3977,5.0,1892123.0
Latvia,LOGISTIC,row,0.0022573,4.4950,4.4954,5.0,1892123.0
Latvia,LOGISTIC,S1,,,3.1630,0.0,1892123.0
Latvia,LOGISTIC,S2,,,4.3506,5.0,1892123.0
Lithuania,LINEAR,row,0.0001,0.5066,0.5066,0.0,2806212.0
Lithuania,LINEAR,row,0.0002,0.5066,0.5066,0.0,2806212.0
Lithuania,LINEAR,row,0.0005,0.5066,0.5066,0.0,2806212.0
Lithuania,LINEAR,row,0.001,0.5070,0.5070,0.0,2806212.0
Lithuania,LINEAR,row,0.002,0.5241,0.5241,0.0,2806212.0
Lithuania,LINEAR,row,0.005,0.6816,0.6816,0.0,2806212.0
Lithuania,LINEAR,row,0.01,0.9337,0.9337,0.0,2806212.0
Lithuania,LINEAR,row,0.02,1.3765,1.3765,0.0,2806212.0
Lithuania,LINEAR,row,0.05,2.2675,2.2675,0.0,2806212.0
Lithuania,LINEAR,row,0.1,3.2006,3.2006,0.0,2806212.0
Lithuania,LINEAR,row,0.5,6.4055,6.4154,231.0,2806212.0
Lithuania,LINEAR,row,1,7.7503,8.0060,5978.0,2806212.0
Lithuania,LINEAR,row,5,9.0599,11.3281,53043.0,2806212.0
Lithuania,LINEAR,row,0.10443,3.2631,3.2631,0.0,2806212.0
Lithuania,LINEAR,row,0.10671,3.2972,3.2972,0.0,2806212.0
Lithuania,LINEAR,row,0.10788,3.3236,3.3236,0.0,2806212.0
Lithuania,LINEAR,row,0.10905,3.3468,3.3468,0.0,2806212.0
Lithuania,LINEAR,row,0.11892,3.4649,3.4649,0.0,2806212.0
Lithuania,LINEAR,row,0.14024,3.7435,3.7435,0.0,2806212.0
Lithuania,LINEAR,row,0.14142,3.7435,3.7435,0.0,2806212.0
Lithuania,LINEAR,row,0.18231,4.2233,4.2238,12.0,2806212.0
Lithuania,LINEAR,row,0.19467,4.3507,4.3512,12.0,2806212.0
Lithuania,LINEAR,row,0.19789,4.3856,4.3861,12.0,2806212.0
Lithuania,LINEAR,row,0.2,4.4068,4.4073,12.0,2806212.0
Lithuania,LINEAR,row,0.20116,4.4140,4.4145,12.0,2806212.0
Lithuania,LINEAR,row,0.20787,4.4871,4.4876,12.0,2806212.0
Lithuania,LINEAR,row,0.237,4.7580,4.7585,12.0,2806212.0
Lithuania,LINEAR,S1,,,3.3236,0.0,2806212.0
Lithuania,LINEAR,S2,,,4.3861,12.0,2806212.0
Lithuania,LOGISTIC,row,0.0001,0.9707,0.9707,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0002,1.3879,1.3879,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0005,2.2155,2.2155,0.0,2806212.0
Lithuania,LOGISTIC,row,0.001,3.0718,3.0718,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0031623,5.0749,5.0771,52.0,2806212.0
Lithuania,LOGISTIC,row,0.005,5.8514,5.8560,107.0,2806212.0
Lithuania,LOGISTIC,row,0.01,7.2002,7.4404,5617.0,2806212.0
Lithuania,LOGISTIC,row,0.02,8.0357,8.5187,11294.0,2806212.0
Lithuania,LOGISTIC,row,0.05,8.6859,12.0184,77931.0,2806212.0
Lithuania,LOGISTIC,row,0.1,8.7382,17.1735,197259.0,2806212.0
Lithuania,LOGISTIC,row,0.2,5.5347,46.5106,958225.0,2806212.0
Lithuania,LOGISTIC,row,0.5,0.8921,100.1771,2321791.0,2806212.0
Lithuania,LOGISTIC,row,0.0011892,3.2834,3.2834,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0012419,3.3244,3.3244,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0012691,3.3648,3.3648,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0012968,3.3988,3.3988,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0014142,3.5608,3.5609,0.0,2806212.0
Lithuania,LOGISTIC,row,0.0016498,3.8040,3.8040,0.0,2806212.0
Lithuania,LOGISTIC,row,0.002,4.0716,4.0722,12.0,2806212.0
Lithuania,LOGISTIC,row,0.0021447,4.1709,4.1714,12.0,2806212.0
Lithuania,LOGISTIC,row,0.0027881,4.7393,4.7401,19.0,2806212.0
Lithuania,LOGISTIC,row,0.0029771,4.8757,4.8765,19.0,2806212.0
Lithuania,LOGISTIC,row,0.0030764,4.9760,4.9768,19.0,2806212.0
Lithuania,LOGISTIC,row,0.0031272,5.0164,5.0170,15.0,2806212.0
Lithuania,LOGISTIC,row,0.0031789,5.0794,5.0816,52.0,2806212.0
Lithuania,LOGISTIC,row,0.0036245,5.2717,5.2740,52.0,2806212.0
Lithuania,LOGISTIC,S1,,,3.3648,0.0,2806212.0
Lithuania,LOGISTIC,S2,,,5.0170,15.0,2806212.0
Luxembourg,LINEAR,row,0.01,0.3759,0.3759,0.0,634435.0
Luxembourg,LINEAR,row,0.02,0.7168,0.7168,0.0,634435.0
Luxembourg,LINEAR,row,0.05,1.4923,1.4923,0.0,634435.0
Luxembourg,LINEAR,row,0.20049,3.4798,3.4798,0.0,634435.0
Luxembourg,LINEAR,row,0.22859,3.6818,3.6818,0.0,634435.0
